file_path,file_name,folder_name,source_type,matrix_type,sample_role,is_design_sample,is_blank,is_background,c_thiram,c_mg,c_mba,has_thiram,has_mg,has_mba,mixture_order,family,sample_id,group_id,c_thiram_molar,c_mg_molar,c_mba_molar,fold_id
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m4\SP_6.csv,SP_6.csv,美4m4,pure,pure,design,True,False,False,4,0,4,True,False,True,2,binary_Thiram_MBA,S0449,pure:美4m4,0.0001,0.0,0.0001,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m4\SP_7.csv,SP_7.csv,美4m4,pure,pure,design,True,False,False,4,0,4,True,False,True,2,binary_Thiram_MBA,S0450,pure:美4m4,0.0001,0.0,0.0001,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m4\SP_8.csv,SP_8.csv,美4m4,pure,pure,design,True,False,False,4,0,4,True,False,True,2,binary_Thiram_MBA,S0451,pure:美4m4,0.0001,0.0,0.0001,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m4\SP_9.csv,SP_9.csv,美4m4,pure,pure,design,True,False,False,4,0,4,True,False,True,2,binary_Thiram_MBA,S0452,pure:美4m4,0.0001,0.0,0.0001,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_21.csv,SP_21.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0453,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_22.csv,SP_22.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0454,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_23.csv,SP_23.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0455,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_24.csv,SP_24.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0456,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_25.csv,SP_25.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0457,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_26.csv,SP_26.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0458,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_27.csv,SP_27.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0459,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_28.csv,SP_28.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0460,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_29.csv,SP_29.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0461,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_30.csv,SP_30.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0462,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_31.csv,SP_31.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0463,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_32.csv,SP_32.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0464,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_33.csv,SP_33.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0465,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_34.csv,SP_34.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0466,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_35.csv,SP_35.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0467,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_36.csv,SP_36.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0468,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_37.csv,SP_37.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0469,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_38.csv,SP_38.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0470,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m5\SP_39.csv,SP_39.csv,美4m5,pure,pure,design,True,False,False,4,0,5,True,False,True,2,binary_Thiram_MBA,S0471,pure:美4m5,0.0001,0.0,1e-05,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m6\SP_42.csv,SP_42.csv,美4m6,pure,pure,design,True,False,False,4,0,6,True,False,True,2,binary_Thiram_MBA,S0472,pure:美4m6,0.0001,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m6\SP_43.csv,SP_43.csv,美4m6,pure,pure,design,True,False,False,4,0,6,True,False,True,2,binary_Thiram_MBA,S0473,pure:美4m6,0.0001,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m6\SP_44.csv,SP_44.csv,美4m6,pure,pure,design,True,False,False,4,0,6,True,False,True,2,binary_Thiram_MBA,S0474,pure:美4m6,0.0001,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4m6\SP_45.csv,SP_45.csv,美4m6,pure,pure,design,True,False,False,4,0,6,True,False,True,2,binary_Thiram_MBA,S0475,pure:美4m6,0.0001,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_1.csv,SP_1.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0476,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_10.csv,SP_10.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0477,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_11.csv,SP_11.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0478,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_12.csv,SP_12.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0479,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_13.csv,SP_13.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0480,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_14.csv,SP_14.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0481,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_15.csv,SP_15.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0482,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_16.csv,SP_16.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0483,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_17.csv,SP_17.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0484,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_18.csv,SP_18.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0485,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_19.csv,SP_19.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0486,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_2.csv,SP_2.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0487,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_20.csv,SP_20.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0488,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_21.csv,SP_21.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0489,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_3.csv,SP_3.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0490,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_4.csv,SP_4.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0491,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_5.csv,SP_5.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0492,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_6.csv,SP_6.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0493,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_7.csv,SP_7.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0494,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5\SP_8.csv,SP_8.csv,美5,pure,pure,design,True,False,False,5,0,0,True,False,False,1,single,S0495,pure:美5,1e-05,0.0,0.0,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_1.csv,SP_1.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0496,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_10.csv,SP_10.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0497,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_11.csv,SP_11.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0498,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_12.csv,SP_12.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0499,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_13.csv,SP_13.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0500,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_2.csv,SP_2.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0501,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_3.csv,SP_3.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0502,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_4.csv,SP_4.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0503,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_5.csv,SP_5.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0504,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_6.csv,SP_6.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0505,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_7.csv,SP_7.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0506,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_8.csv,SP_8.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0507,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4\SP_9.csv,SP_9.csv,美5K4,pure,pure,design,True,False,False,5,4,0,True,True,False,2,binary_Thiram_MG,S0508,pure:美5K4,1e-05,0.0001,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_130.csv,SP_130.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0509,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_131.csv,SP_131.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0510,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_132.csv,SP_132.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0511,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_133.csv,SP_133.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0512,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_134.csv,SP_134.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0513,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_135.csv,SP_135.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0514,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_136.csv,SP_136.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0515,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_137.csv,SP_137.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0516,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_138.csv,SP_138.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0517,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_139.csv,SP_139.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0518,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_140.csv,SP_140.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0519,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_141.csv,SP_141.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0520,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_142.csv,SP_142.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0521,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m4\SP_143.csv,SP_143.csv,美5K4m4,pure,pure,design,True,False,False,5,4,4,True,True,True,3,ternary,S0522,pure:美5K4m4,1e-05,0.0001,0.0001,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_144.csv,SP_144.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0523,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_145.csv,SP_145.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0524,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_146.csv,SP_146.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0525,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_147.csv,SP_147.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0526,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_148.csv,SP_148.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0527,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_149.csv,SP_149.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0528,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_150.csv,SP_150.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0529,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_151.csv,SP_151.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0530,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_152.csv,SP_152.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0531,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_153.csv,SP_153.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0532,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_154.csv,SP_154.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0533,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_155.csv,SP_155.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0534,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_156.csv,SP_156.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0535,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_157.csv,SP_157.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0536,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_158.csv,SP_158.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0537,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_159.csv,SP_159.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0538,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_160.csv,SP_160.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0539,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m5\SP_161.csv,SP_161.csv,美5K4m5,pure,pure,design,True,False,False,5,4,5,True,True,True,3,ternary,S0540,pure:美5K4m5,1e-05,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_162.csv,SP_162.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0541,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_163.csv,SP_163.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0542,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_164.csv,SP_164.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0543,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_165.csv,SP_165.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0544,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_166.csv,SP_166.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0545,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_167.csv,SP_167.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0546,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_168.csv,SP_168.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0547,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_169.csv,SP_169.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0548,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_170.csv,SP_170.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0549,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_171.csv,SP_171.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0550,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_172.csv,SP_172.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0551,pure:美5K4m6,1e-05,0.0001,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5K4m6\SP_173.csv,SP_173.csv,美5K4m6,pure,pure,design,True,False,False,5,4,6,True,True,True,3,ternary,S0552,pure:美5K4m6,1e-05,0.0001,1e-06,2
